Specific_ID,Card Type,Card_Name,Set_Name,Generation,Release_Date,Artist,Types,Supertype,Price £
070 Of 100,Standard,Wingull,Crystal Guardians,Third,8/1/2006,Midori Harada,['Water'],Pokemon,0.35
071 Of 100,Reverse Holo,Bill'S Maintenance,Crystal Guardians,Third,8/1/2006,Ken Sugimori,,Trainer,2.79
071 Of 100,Standard,Bill'S Maintenance,Crystal Guardians,Third,8/1/2006,Ken Sugimori,,Trainer,0.99
072 Of 100,Reverse Holo,Castaway,Crystal Guardians,Third,8/1/2006,Kouki Saitou,,Trainer,5.75
072 Of 100,Standard,Castaway,Crystal Guardians,Third,8/1/2006,Kouki Saitou,,Trainer,2.59
073 Of 100,Reverse Holo,Celio'S Network,Crystal Guardians,Third,8/1/2006,Ken Sugimori,,Trainer,2.29
073 Of 100,Standard,Celio'S Network,Crystal Guardians,Third,8/1/2006,Ken Sugimori,,Trainer,0.89
074 Of 100,Reverse Holo,Cessation Crystal,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Trainer,5.25
074 Of 100,Standard,Cessation Crystal,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Trainer,0.59
075 Of 100,Reverse Holo,Crystal Beach,Crystal Guardians,Third,8/1/2006,Shizurow,,Trainer,3.79
075 Of 100,Standard,Crystal Beach,Crystal Guardians,Third,8/1/2006,Shizurow,,Trainer,0.89
076 Of 100,Reverse Holo,Crystal Shard,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Trainer,2.29
076 Of 100,Standard,Crystal Shard,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Trainer,0.69
077 Of 100,Reverse Holo,Double Full Heal,Crystal Guardians,Third,8/1/2006,Ryo Ueda,,Trainer,1.55
077 Of 100,Standard,Double Full Heal,Crystal Guardians,Third,8/1/2006,Ryo Ueda,,Trainer,0.59
078 Of 100,Reverse Holo,Dual Ball,Crystal Guardians,Third,8/1/2006,"""Big Mama"" Tagawa",,Trainer,2.29
078 Of 100,Standard,Dual Ball,Crystal Guardians,Third,8/1/2006,"""Big Mama"" Tagawa",,Trainer,0.49
079 Of 100,Reverse Holo,Holon Circle,Crystal Guardians,Third,8/1/2006,Ryo Ueda,,Trainer,3.29
079 Of 100,Standard,Holon Circle,Crystal Guardians,Third,8/1/2006,Ryo Ueda,,Trainer,0.69
080 Of 100,Reverse Holo,Memory Berry,Crystal Guardians,Third,8/1/2006,Shizurow,,Trainer,1.85
080 Of 100,Standard,Memory Berry,Crystal Guardians,Third,8/1/2006,Shizurow,,Trainer,0.49
081 Of 100,Reverse Holo,Mysterious Shard,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Trainer,1.85
081 Of 100,Standard,Mysterious Shard,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Trainer,0.59
082 Of 100,Reverse Holo,Poke Ball,Crystal Guardians,Third,8/1/2006,Shin-Ichi Yoshikawa,,Trainer,1.85
082 Of 100,Standard,Poke Ball,Crystal Guardians,Third,8/1/2006,Shin-Ichi Yoshikawa,,Trainer,0.49
083 Of 100,Reverse Holo,Pokenav,Crystal Guardians,Third,8/1/2006,Katsura Tabata,,Trainer,2.69
083 Of 100,Standard,Pokenav,Crystal Guardians,Third,8/1/2006,Katsura Tabata,,Trainer,1.25
084 Of 100,Reverse Holo,Warp Point,Crystal Guardians,Third,8/1/2006,Keiji Kinebuchi,,Trainer,2.29
084 Of 100,Standard,Warp Point,Crystal Guardians,Third,8/1/2006,Keiji Kinebuchi,,Trainer,0.59
085 Of 100,Reverse Holo,Windstorm,Crystal Guardians,Third,8/1/2006,Ryo Ueda,,Trainer,5.75
085 Of 100,Standard,Windstorm,Crystal Guardians,Third,8/1/2006,Ryo Ueda,,Trainer,2.29
086 Of 100,Reverse Holo,Energy Search,Crystal Guardians,Third,8/1/2006,Kai Ishikawa,,Trainer,1.45
086 Of 100,Standard,Energy Search,Crystal Guardians,Third,8/1/2006,Kai Ishikawa,,Trainer,0.39
087 Of 100,Reverse Holo,Potion,Crystal Guardians,Third,8/1/2006,Shin-Ichi Yoshikawa,,Trainer,1.45
087 Of 100,Standard,Potion,Crystal Guardians,Third,8/1/2006,Shin-Ichi Yoshikawa,,Trainer,0.39
088 Of 100,Reverse Holo,Double Rainbow Energy,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Energy,11.45
088 Of 100,Standard,Double Rainbow Energy,Crystal Guardians,Third,8/1/2006,Takumi Akabane,,Energy,4.79
089 Of 100,Standard,Aggron Ex,Crystal Guardians,Third,8/1/2006,Ryo Ueda,['Metal'],Pokemon,9.99
090 Of 100,Standard,Blaziken Ex,Crystal Guardians,Third,8/1/2006,Mitsuhiro Arita,['Fighting'],Pokemon,10.99
091 Of 100,Standard,Delcatty Ex,Crystal Guardians,Third,8/1/2006,Shizurow,['Colorless'],Pokemon,9.99
092 Of 100,Standard,Exploud Ex,Crystal Guardians,Third,8/1/2006,Mitsuhiro Arita,['Colorless'],Pokemon,8.75
093 Of 100,Standard,Groudon Ex,Crystal Guardians,Third,8/1/2006,Takabon,['Fighting'],Pokemon,9.75
094 Of 100,Standard,Jirachi Ex,Crystal Guardians,Third,8/1/2006,Shizurow,['Psychic'],Pokemon,12.99
095 Of 100,Standard,Kyogre Ex,Crystal Guardians,Third,8/1/2006,Yasuki Watanabe,['Water'],Pokemon,9.75
097 Of 100,Standard,Shiftry Ex,Crystal Guardians,Third,8/1/2006,Ryo Ueda,['Darkness'],Pokemon,8.75
098 Of 100,Standard,Swampert Ex,Crystal Guardians,Third,8/1/2006,Ryo Ueda,['Water'],Pokemon,10.99
032 Of 101,Reverse Holo,Kirlia,Dragon Frontiers,Third,11/1/2006,Hajime Kusajima,['Psychic'],Pokemon,2.29
032 Of 101,Standard,Kirlia,Dragon Frontiers,Third,11/1/2006,Hajime Kusajima,['Psychic'],Pokemon,0.69
051 Of 101,Reverse Holo,Larvitar,Dragon Frontiers,Third,11/1/2006,Yukiko Baba,['Fighting'],Pokemon,1.65
051 Of 101,Standard,Larvitar,Dragon Frontiers,Third,11/1/2006,Yukiko Baba,['Fighting'],Pokemon,0.35
058 Of 101,Reverse Holo,Pupitar,Dragon Frontiers,Third,11/1/2006,Yukiko Baba,['Fighting'],Pokemon,1.65
058 Of 101,Standard,Pupitar,Dragon Frontiers,Third,11/1/2006,Yukiko Baba,['Fighting'],Pokemon,0.35
060 Of 101,Reverse Holo,Ralts,Dragon Frontiers,Third,11/1/2006,Hajime Kusajima,['Psychic'],Pokemon,2.15
060 Of 101,Standard,Ralts,Dragon Frontiers,Third,11/1/2006,Hajime Kusajima,['Psychic'],Pokemon,0.59
072 Of 101,Reverse Holo,Buffer Piece,Dragon Frontiers,Third,11/1/2006,Katsura Tabata,,Trainer,1.85
072 Of 101,Standard,Buffer Piece,Dragon Frontiers,Third,11/1/2006,Katsura Tabata,,Trainer,0.49
073 Of 101,Reverse Holo,Copycat,Dragon Frontiers,Third,11/1/2006,Ken Sugimori,,Trainer,7.75
073 Of 101,Standard,Copycat,Dragon Frontiers,Third,11/1/2006,Ken Sugimori,,Trainer,2.29
074 Of 101,Reverse Holo,Holon Legacy,Dragon Frontiers,Third,11/1/2006,Shizurow,,Trainer,1.85
074 Of 101,Standard,Holon Legacy,Dragon Frontiers,Third,11/1/2006,Shizurow,,Trainer,0.59
075 Of 101,Reverse Holo,Holon Mentor,Dragon Frontiers,Third,11/1/2006,Kouki Saitou,,Trainer,4.59
075 Of 101,Standard,Holon Mentor,Dragon Frontiers,Third,11/1/2006,Kouki Saitou,,Trainer,1.85
076 Of 101,Reverse Holo,Island Hermit,Dragon Frontiers,Third,11/1/2006,Kouki Saitou,,Trainer,1.85
076 Of 101,Standard,Island Hermit,Dragon Frontiers,Third,11/1/2006,Kouki Saitou,,Trainer,0.89
077 Of 101,Reverse Holo,Mr. Stone'S Project,Dragon Frontiers,Third,11/1/2006,Ken Sugimori,,Trainer,2.29
077 Of 101,Standard,Mr. Stone'S Project,Dragon Frontiers,Third,11/1/2006,Ken Sugimori,,Trainer,0.69
078 Of 101,Reverse Holo,Old Rod,Dragon Frontiers,Third,11/1/2006,Shizurow,,Trainer,1.85
078 Of 101,Standard,Old Rod,Dragon Frontiers,Third,11/1/2006,Shizurow,,Trainer,0.39
081 Of 101,Reverse Holo,Strength Charm,Dragon Frontiers,Third,11/1/2006,Shizurow,,Trainer,1.75
081 Of 101,Standard,Strength Charm,Dragon Frontiers,Third,11/1/2006,Shizurow,,Trainer,0.49
082 Of 101,Reverse Holo,Tv Reporter,Dragon Frontiers,Third,11/1/2006,Ken Sugimori,,Trainer,3.59
082 Of 101,Standard,Tv Reporter,Dragon Frontiers,Third,11/1/2006,Ken Sugimori,,Trainer,1.85
083 Of 101,Reverse Holo,Switch,Dragon Frontiers,Third,11/1/2006,Hiromichi Sugiyama,,Trainer,1.85
083 Of 101,Standard,Switch,Dragon Frontiers,Third,11/1/2006,Hiromichi Sugiyama,,Trainer,0.39
084 Of 101,Reverse Holo,Holon Energy Ff,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,3.29
084 Of 101,Standard,Holon Energy Ff,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,0.89
085 Of 101,Reverse Holo,Holon Energy Gl,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,3.29
085 Of 101,Standard,Holon Energy Gl,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,0.89
086 Of 101,Reverse Holo,Holon Energy Wp,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,3.29
086 Of 101,Standard,Holon Energy Wp,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,0.89
087 Of 101,Reverse Holo,Boost Energy,Dragon Frontiers,Third,11/1/2006,Shin-Ichi Yoshikawa,,Energy,5.75
087 Of 101,Standard,Boost Energy,Dragon Frontiers,Third,11/1/2006,Shin-Ichi Yoshikawa,,Energy,0.89
089 Of 101,Reverse Holo,Scramble Energy,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,5.75
089 Of 101,Standard,Scramble Energy,Dragon Frontiers,Third,11/1/2006,Takumi Akabane,,Energy,1.35
001 Of 108,Reverse Holo,Aggron,Power Keepers,Third,2/2/2007,Ken Sugimori,['Metal'],Pokemon,4.79
001 Of 108,Standard,Aggron,Power Keepers,Third,2/2/2007,Ken Sugimori,['Metal'],Pokemon,2.79
002 Of 108,Reverse Holo,Altaria,Power Keepers,Third,2/2/2007,Ken Sugimori,['Colorless'],Pokemon,4.29
002 Of 108,Standard,Altaria,Power Keepers,Third,2/2/2007,Ken Sugimori,['Colorless'],Pokemon,2.79
003 Of 108,Reverse Holo,Armaldo,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,4.29
003 Of 108,Standard,Armaldo,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,2.79
004 Of 108,Reverse Holo,Banette,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,4.29
004 Of 108,Standard,Banette,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,2.79
005 Of 108,Reverse Holo,Blaziken,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Fire'],Pokemon,5.25
005 Of 108,Standard,Blaziken,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Fire'],Pokemon,2.79
006 Of 108,Reverse Holo,Charizard,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fire'],Pokemon,28.99
006 Of 108,Standard,Charizard,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fire'],Pokemon,13.99
007 Of 108,Reverse Holo,Cradily,Power Keepers,Third,2/2/2007,Ken Sugimori,['Grass'],Pokemon,4.49
007 Of 108,Standard,Cradily,Power Keepers,Third,2/2/2007,Ken Sugimori,['Grass'],Pokemon,2.79
008 Of 108,Reverse Holo,Delcatty,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Colorless'],Pokemon,4.79
008 Of 108,Standard,Delcatty,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Colorless'],Pokemon,2.79
009 Of 108,Reverse Holo,Gardevoir,Power Keepers,Third,2/2/2007,Midori Harada,['Psychic'],Pokemon,6.25
009 Of 108,Standard,Gardevoir,Power Keepers,Third,2/2/2007,Midori Harada,['Psychic'],Pokemon,3.79
010 Of 108,Reverse Holo,Kabutops,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,4.79
010 Of 108,Standard,Kabutops,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,2.29
011 Of 108,Reverse Holo,Machamp,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,4.79
011 Of 108,Standard,Machamp,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,2.79
012 Of 108,Reverse Holo,Raichu,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Lightning'],Pokemon,6.25
012 Of 108,Standard,Raichu,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Lightning'],Pokemon,3.79
013 Of 108,Reverse Holo,Slaking,Power Keepers,Third,2/2/2007,Midori Harada,['Colorless'],Pokemon,4.29
013 Of 108,Standard,Slaking,Power Keepers,Third,2/2/2007,Midori Harada,['Colorless'],Pokemon,2.79
014 Of 108,Standard,Dusclops,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,2.79
014 Of 108,Reverse Holo,Dusclops,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,2.79
015 Of 108,Reverse Holo,Lanturn,Power Keepers,Third,2/2/2007,Midori Harada,['Lightning'],Pokemon,2.79
015 Of 108,Standard,Lanturn,Power Keepers,Third,2/2/2007,Midori Harada,['Lightning'],Pokemon,1.35
016 Of 108,Reverse Holo,Magneton,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Lightning'],Pokemon,2.79
016 Of 108,Standard,Magneton,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Lightning'],Pokemon,1.35
017 Of 108,Reverse Holo,Mawile,Power Keepers,Third,2/2/2007,Ken Sugimori,['Metal'],Pokemon,2.79
017 Of 108,Standard,Mawile,Power Keepers,Third,2/2/2007,Ken Sugimori,['Metal'],Pokemon,1.35
018 Of 108,Reverse Holo,Mightyena,Power Keepers,Third,2/2/2007,Midori Harada,['Darkness'],Pokemon,2.79
018 Of 108,Standard,Mightyena,Power Keepers,Third,2/2/2007,Midori Harada,['Darkness'],Pokemon,1.35
019 Of 108,Reverse Holo,Ninetales,Power Keepers,Third,2/2/2007,Tomoaki Imakuni,['Fire'],Pokemon,4.79
019 Of 108,Standard,Ninetales,Power Keepers,Third,2/2/2007,Tomoaki Imakuni,['Fire'],Pokemon,1.35
020 Of 108,Reverse Holo,Omastar,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,2.79
020 Of 108,Standard,Omastar,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,1.35
021 Of 108,Reverse Holo,Pichu,Power Keepers,Third,2/2/2007,Ken Sugimori,['Lightning'],Pokemon,3.79
021 Of 108,Standard,Pichu,Power Keepers,Third,2/2/2007,Ken Sugimori,['Lightning'],Pokemon,1.85
022 Of 108,Reverse Holo,Sableye,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,3.29
022 Of 108,Standard,Sableye,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,1.85
023 Of 108,Reverse Holo,Seviper,Power Keepers,Third,2/2/2007,Midori Harada,['Grass'],Pokemon,2.79
023 Of 108,Standard,Seviper,Power Keepers,Third,2/2/2007,Midori Harada,['Grass'],Pokemon,1.35
024 Of 108,Reverse Holo,Wobbuffet,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Psychic'],Pokemon,2.79
024 Of 108,Standard,Wobbuffet,Power Keepers,Third,2/2/2007,Masakazu Fukuda,['Psychic'],Pokemon,1.35
025 Of 108,Reverse Holo,Zangoose,Power Keepers,Third,2/2/2007,Ken Sugimori,['Colorless'],Pokemon,2.79
025 Of 108,Standard,Zangoose,Power Keepers,Third,2/2/2007,Ken Sugimori,['Colorless'],Pokemon,1.35
026 Of 108,Reverse Holo,Anorith,Power Keepers,Third,2/2/2007,Midori Harada,['Fighting'],Pokemon,1.65
026 Of 108,Standard,Anorith,Power Keepers,Third,2/2/2007,Midori Harada,['Fighting'],Pokemon,0.45
027 Of 108,Reverse Holo,Cacturne,Power Keepers,Third,2/2/2007,Ken Sugimori,['Darkness'],Pokemon,1.65
027 Of 108,Standard,Cacturne,Power Keepers,Third,2/2/2007,Ken Sugimori,['Darkness'],Pokemon,0.45
028 Of 108,Reverse Holo,Charmeleon,Power Keepers,Third,2/2/2007,Midori Harada,['Fire'],Pokemon,2.79
028 Of 108,Standard,Charmeleon,Power Keepers,Third,2/2/2007,Midori Harada,['Fire'],Pokemon,0.79
029 Of 108,Reverse Holo,Combusken,Power Keepers,Third,2/2/2007,Atsuko Nishida,['Fire'],Pokemon,2.29
029 Of 108,Standard,Combusken,Power Keepers,Third,2/2/2007,Atsuko Nishida,['Fire'],Pokemon,0.69
030 Of 108,Reverse Holo,Glalie,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,1.65
030 Of 108,Standard,Glalie,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,0.45
031 Of 108,Reverse Holo,Kirlia,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Psychic'],Pokemon,2.79
031 Of 108,Standard,Kirlia,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Psychic'],Pokemon,0.45
032 Of 108,Reverse Holo,Lairon,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Metal'],Pokemon,1.65
032 Of 108,Standard,Lairon,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Metal'],Pokemon,0.45
033 Of 108,Reverse Holo,Machoke,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,1.65
033 Of 108,Standard,Machoke,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,0.45
034 Of 108,Reverse Holo,Medicham,Power Keepers,Third,2/2/2007,Tomoaki Imakuni,['Fighting'],Pokemon,1.65
034 Of 108,Standard,Medicham,Power Keepers,Third,2/2/2007,Tomoaki Imakuni,['Fighting'],Pokemon,0.45
035 Of 108,Reverse Holo,Metang,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Metal'],Pokemon,1.65
035 Of 108,Standard,Metang,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Metal'],Pokemon,0.45
036 Of 108,Reverse Holo,Nuzleaf,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Darkness'],Pokemon,1.65
036 Of 108,Standard,Nuzleaf,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Darkness'],Pokemon,0.45
037 Of 108,Reverse Holo,Sealeo,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,1.65
037 Of 108,Standard,Sealeo,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,0.45
038 Of 108,Reverse Holo,Sharpedo,Power Keepers,Third,2/2/2007,Midori Harada,['Darkness'],Pokemon,1.65
038 Of 108,Standard,Sharpedo,Power Keepers,Third,2/2/2007,Midori Harada,['Darkness'],Pokemon,0.45
039 Of 108,Reverse Holo,Shelgon,Power Keepers,Third,2/2/2007,Midori Harada,['Colorless'],Pokemon,1.65
039 Of 108,Standard,Shelgon,Power Keepers,Third,2/2/2007,Midori Harada,['Colorless'],Pokemon,0.45
040 Of 108,Reverse Holo,Vibrava,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Colorless'],Pokemon,1.75
040 Of 108,Standard,Vibrava,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Colorless'],Pokemon,0.45
041 Of 108,Reverse Holo,Vigoroth,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Colorless'],Pokemon,1.65
041 Of 108,Standard,Vigoroth,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Colorless'],Pokemon,0.45
042 Of 108,Reverse Holo,Aron,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Metal'],Pokemon,1.45
042 Of 108,Standard,Aron,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Metal'],Pokemon,0.35
043 Of 108,Reverse Holo,Bagon,Power Keepers,Third,2/2/2007,Midori Harada,['Colorless'],Pokemon,1.45
043 Of 108,Standard,Bagon,Power Keepers,Third,2/2/2007,Midori Harada,['Colorless'],Pokemon,0.35
044 Of 108,Reverse Holo,Baltoy,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Psychic'],Pokemon,1.45
044 Of 108,Standard,Baltoy,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Psychic'],Pokemon,0.35
045 Of 108,Reverse Holo,Beldum,Power Keepers,Third,2/2/2007,Midori Harada,['Metal'],Pokemon,1.45
045 Of 108,Standard,Beldum,Power Keepers,Third,2/2/2007,Midori Harada,['Metal'],Pokemon,0.35
046 Of 108,Reverse Holo,Cacnea,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Grass'],Pokemon,1.45
046 Of 108,Standard,Cacnea,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Grass'],Pokemon,0.35
047 Of 108,Reverse Holo,Carvanha,Power Keepers,Third,2/2/2007,Ken Sugimori,['Darkness'],Pokemon,1.45
047 Of 108,Standard,Carvanha,Power Keepers,Third,2/2/2007,Ken Sugimori,['Darkness'],Pokemon,0.35
048 Of 108,Reverse Holo,Charmander,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Fire'],Pokemon,2.59
048 Of 108,Standard,Charmander,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Fire'],Pokemon,0.69
049 Of 108,Reverse Holo,Chinchou,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Lightning'],Pokemon,1.45
049 Of 108,Standard,Chinchou,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Lightning'],Pokemon,0.35
050 Of 108,Reverse Holo,Duskull,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,1.45
050 Of 108,Standard,Duskull,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,0.35
051 Of 108,Reverse Holo,Kabuto,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,1.45
051 Of 108,Standard,Kabuto,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,0.35
052 Of 108,Reverse Holo,Lileep,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Grass'],Pokemon,1.45
052 Of 108,Standard,Lileep,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Grass'],Pokemon,0.35
053 Of 108,Reverse Holo,Machop,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,1.45
053 Of 108,Standard,Machop,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fighting'],Pokemon,0.35
054 Of 108,Reverse Holo,Magnemite,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Lightning'],Pokemon,1.45
054 Of 108,Standard,Magnemite,Power Keepers,Third,2/2/2007,Hajime Kusajima,['Lightning'],Pokemon,0.35
055 Of 108,Reverse Holo,Meditite,Power Keepers,Third,2/2/2007,Midori Harada,['Fighting'],Pokemon,1.45
055 Of 108,Standard,Meditite,Power Keepers,Third,2/2/2007,Midori Harada,['Fighting'],Pokemon,0.35
056 Of 108,Reverse Holo,Omanyte,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,1.45
056 Of 108,Standard,Omanyte,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,0.35
057 Of 108,Reverse Holo,Pikachu,Power Keepers,Third,2/2/2007,Kagemaru Himeno,['Lightning'],Pokemon,8.75
057 Of 108,Standard,Pikachu,Power Keepers,Third,2/2/2007,Kagemaru Himeno,['Lightning'],Pokemon,1.35
058 Of 108,Reverse Holo,Poochyena,Power Keepers,Third,2/2/2007,Midori Harada,['Darkness'],Pokemon,1.45
058 Of 108,Standard,Poochyena,Power Keepers,Third,2/2/2007,Midori Harada,['Darkness'],Pokemon,0.35
059 Of 108,Reverse Holo,Ralts,Power Keepers,Third,2/2/2007,Midori Harada,['Psychic'],Pokemon,2.59
059 Of 108,Standard,Ralts,Power Keepers,Third,2/2/2007,Midori Harada,['Psychic'],Pokemon,0.35
060 Of 108,Reverse Holo,Seedot,Power Keepers,Third,2/2/2007,Midori Harada,['Grass'],Pokemon,1.45
060 Of 108,Standard,Seedot,Power Keepers,Third,2/2/2007,Midori Harada,['Grass'],Pokemon,0.35
061 Of 108,Reverse Holo,Shuppet,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,1.45
061 Of 108,Standard,Shuppet,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,0.35
062 Of 108,Reverse Holo,Skitty,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Colorless'],Pokemon,2.15
062 Of 108,Standard,Skitty,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Colorless'],Pokemon,0.49
063 Of 108,Reverse Holo,Slakoth,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Colorless'],Pokemon,1.45
063 Of 108,Standard,Slakoth,Power Keepers,Third,2/2/2007,Tomokazu Komiya,['Colorless'],Pokemon,0.35
064 Of 108,Reverse Holo,Snorunt,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,1.45
064 Of 108,Standard,Snorunt,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,0.35
065 Of 108,Reverse Holo,Spheal,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,1.45
065 Of 108,Standard,Spheal,Power Keepers,Third,2/2/2007,Ken Sugimori,['Water'],Pokemon,0.35
066 Of 108,Reverse Holo,Swablu,Power Keepers,Third,2/2/2007,Ken Sugimori,['Colorless'],Pokemon,1.55
066 Of 108,Standard,Swablu,Power Keepers,Third,2/2/2007,Ken Sugimori,['Colorless'],Pokemon,0.35
067 Of 108,Reverse Holo,Torchic,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Fire'],Pokemon,2.15
067 Of 108,Standard,Torchic,Power Keepers,Third,2/2/2007,Mitsuhiro Arita,['Fire'],Pokemon,0.39
068 Of 108,Reverse Holo,Trapinch,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Fighting'],Pokemon,1.55
068 Of 108,Standard,Trapinch,Power Keepers,Third,2/2/2007,Sachiko Adachi,['Fighting'],Pokemon,0.35
069 Of 108,Reverse Holo,Vulpix,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fire'],Pokemon,2.15
069 Of 108,Standard,Vulpix,Power Keepers,Third,2/2/2007,Ken Sugimori,['Fire'],Pokemon,0.69
070 Of 108,Reverse Holo,Wynaut,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,1.55
070 Of 108,Standard,Wynaut,Power Keepers,Third,2/2/2007,Ken Sugimori,['Psychic'],Pokemon,0.35
071 Of 108,Reverse Holo,Battle Frontier,Power Keepers,Third,2/2/2007,Midori Harada,,Trainer,1.85
071 Of 108,Standard,Battle Frontier,Power Keepers,Third,2/2/2007,Midori Harada,,Trainer,0.79
072 Of 108,Reverse Holo,Drake'S Stadium,Power Keepers,Third,2/2/2007,Ryo Ueda,,Trainer,1.85
072 Of 108,Standard,Drake'S Stadium,Power Keepers,Third,2/2/2007,Ryo Ueda,,Trainer,0.59
